"id","user_id","video_id","rating","time_stamp"
"389","16","nf-sq8_Pcy4","2","2024-08-06 02:28:12"
"390","16","aOLp4M3cses","1","2024-08-06 02:28:34"
"391","16","smDd78MDps8","4","2024-08-06 02:31:59"
"392","16","Ny3FjXIbY2c","5","2024-08-06 02:32:15"
"393","16","z5XBFesXNSg","1","2024-08-06 02:32:25"
"394","16","xpDQ5q7-S8M","4","2024-08-06 02:32:45"
"395","16","l3ZkR5uLhB4","5","2024-08-06 02:33:10"
"396","16","dgAm37CYWww","2","2024-08-06 02:33:32"
"397","16","ZRGqrnO_Lj8","5","2024-08-06 02:35:33"
"398","16","GsIA549RN_E","5","2024-08-06 02:37:09"
"399","16","LU7ltfhrMIU","1","2024-08-06 02:37:28"
"400","16","t9g-tAyM6kc","1","2024-08-06 02:37:53"
"401","16","zUVvagfTpgg","5","2024-08-06 02:38:49"
"402","16","yis52iAkYlQ","4","2024-08-06 02:39:48"
"403","16","oTin--oWBjQ","3","2024-08-06 02:40:13"
"404","16","PuX0n-_hqcw","2","2024-08-06 02:40:34"
"405","16","MBU8slH5anI","5","2024-08-06 02:41:46"
"406","16","ardtvdR28SQ","1","2024-08-06 02:42:27"
"407","16","Pi4v7hw0ZoU","2","2024-08-06 02:42:44"
"408","16","aeTHWSYm324","1","2024-08-06 02:42:59"
"409","16","LzJ-7SD8SZs","2","2024-08-06 02:43:33"
"410","16","cyW5bnFBfWU","5","2024-08-06 02:43:43"
"411","16","NNI_FM_tYag","4","2024-08-06 02:44:52"
"412","16","QIfSmutABC4","1","2024-08-06 02:45:02"
"413","16","PuyhotS_1Q4","3","2024-08-06 02:45:44"
"414","16","whAsGeZ0xiE","4","2024-08-06 02:48:00"
"415","16","4k1LtNKJ6sk","3","2024-08-06 02:48:34"
"416","16","LGUzw7GItfc","2","2024-08-06 02:48:55"
"417","16","XBPLn5qOYcE","5","2024-08-06 02:49:22"
"418","16","6oh95eTdsNs","5","2024-08-06 02:52:41"
"419","16","LBkyx0BP9qw","3","2024-08-06 02:54:59"
"420","16","FLV_72wTNAA","3","2024-08-06 02:55:17"
"421","2","7O2bcZCJu3M","1","2024-08-06 09:16:38"
"422","2","tIJuyb5DWUw","5","2024-08-06 09:17:33"
"423","2","Bw2Ij6C1l8s","2","2024-08-06 09:18:22"
"424","2","jEWKSJnAqeo","1","2024-08-06 09:18:40"
"425","2","hymXneMcMQo","1","2024-08-06 09:18:53"
"426","2","zxxvnKozaiU","3","2024-08-06 09:19:42"
"427","2","ZOL7pzG3M3A","1","2024-08-06 09:19:48"
"428","2","wyUdqRstdOc","3","2024-08-06 09:20:05"
"429","2","rvVxvlbmTl4","4","2024-08-06 09:20:46"
